precision,recall,f1-score,support
0.0,0.0,0.0,2.0
0.0,0.0,0.0,50.0
0.5919540229885057,0.5936599423631124,0.5928057553956834,347.0
0.5060034305317325,0.6584821428571429,0.5722599418040737,448.0
0.42857142857142855,0.3149171270718232,0.36305732484076425,181.0
0.0,0.0,0.0,35.0
0.0,0.0,0.0,1.0
0.5244360902255639,0.5244360902255639,0.5244360902255639,0.5244360902255639
0.21807555458452385,0.22386560175601122,0.21830328886293163,1064.0
0.4790122287844513,0.5244360902255639,0.4960426944047983,1064.0
